              GEOPEN                   
                  10                   
                   1                   
                4975                   
                   1                   
                   0                   
                  15                  10              102.98                   
                  25                  10              150.96                   
                  35                  10              198.94                   
                  45                  10              238.82                   
                  55                  10              236.04                   
                  65                  10              271.87                   
                  75                  10              247.16                   
                  85                  10              187.90                   
                  95                  10              215.07                   
                 105                  10              281.17                   
                 115                  10              201.85                   
                 125                  10              241.03                   
                 135                  10              155.66                   
                 145                  10              107.07                   
                 155                  10               76.39                   
                 165                  10               66.26                   
                 175                  10               56.12                   
                 185                  10               53.44                   
                 195                  10               78.95                   
                 205                  10              105.49                   
                 215                  10              109.62                   
                 225                  10              176.63                   
                 235                  10              243.64                   
                 245                  10              229.53                   
                 255                  10              323.52                   
                 265                  10              289.24                   
                 275                  10              373.37                   
                 285                  10              457.50                   
                 295                  10              385.70                   
                 305                  10              404.21                   
                 315                  10              409.16                   
                 325                  10              494.88                   
                 335                  10              440.22                   
                 345                  10              372.36                   
                 355                  10              466.70                   
                 365                  10              316.28                   
                 375                  10              336.09                   
                 385                  10              377.67                   
                 395                  10              296.98                   
                 405                  10              334.49                   
                 415                  10              363.24                   
                 425                  10              416.55                   
                 435                  10              469.86                   
                 445                  10              374.13                   
                 455                  10              415.35                   
                 465                  10              456.58                   
                 475                  10              408.99                   
                 485                  10              488.97                   
                 495                  10              427.01                   
                 505                  10              534.03                   
                 515                  10              641.06                   
                 525                  10              640.05                   
                 535                  10              568.42                   
                 545                  10              749.48                   
                 555                  10              546.25                   
                 565                  10              475.15                   
                 575                  10              703.97                   
                 585                  10              932.80                   
                 595                  10              708.19                   
                 605                  10              894.98                   
                 615                  10              709.94                   
                 625                  10              524.90                   
                 635                  10              675.89                   
                 645                  10              461.78                   
                 655                  10              385.56                   
                 665                  10              464.58                   
                 675                  10              409.50                   
                 685                  10              517.99                   
                 695                  10              664.36                   
                 705                  10              503.39                   
                 715                  10              538.01                   
                 725                  10              441.05                   
                 735                  10              449.04                   
                 745                  10              425.84                   
                 755                  10              362.87                   
                 765                  10              274.05                   
                 775                  10              185.23                   
                 785                  10              227.73                   
                 795                  10              281.19                   
                 805                  10              341.43                   
                 815                  10              333.17                   
                 825                  10              303.51                   
                 835                  10              342.91                   
                 845                  10              264.53                   
                 855                  10              353.61                   
                 865                  10              304.50                   
                 875                  10              289.45                   
                 885                  10              328.63                   
                 895                  10              235.21                   
                 905                  10              319.49                   
                 915                  10              403.78                   
                 925                  10              502.98                   
                 935                  10              602.19                   
                 945                  10             1255.88                   
                 955                  10              878.04                   
                 965                  10              714.08                   
                 975                  10              432.21                   
                 985                  10              407.38                   
                 995                  10              382.55                   
                1005                  10              528.49                   
                1015                  10              371.76                   
                1025                  10              639.11                   
                1035                  10              420.86                   
                1045                  10              553.85                   
                1055                  10              423.73                   
                1065                  10              449.71                   
                1075                  10              344.58                   
                1085                  10              239.44                   
                1095                  10              175.59                   
                1105                  10              224.26                   
                1115                  10              198.57                   
                1125                  10              318.41                   
                1135                  10              438.26                   
                1145                  10              333.45                   
                1155                  10              428.09                   
                1165                  10              386.25                   
                1175                  10              483.13                   
                1185                  10              382.18                   
                1195                  10              565.88                   
                1205                  10              384.57                   
                1215                  10              415.27                   
                1225                  10              279.98                   
                1235                  10              170.72                   
                1245                  10              115.40                   
                1255                  10               83.04                   
                1265                  10               77.13                   
                1275                  10               71.23                   
                1285                  10              108.36                   
                1295                  10              145.48                   
                1305                  10              200.40                   
                1315                  10              319.98                   
                1325                  10              439.57                   
                1335                  10              430.20                   
                1345                  10              441.66                   
                1355                  10              582.06                   
                1365                  10              440.11                   
                1375                  10              458.76                   
                1385                  10              627.02                   
                1395                  10              742.50                   
                1405                  10              820.06                   
                1415                  10              703.62                   
                1425                  10              587.17                   
                1435                  10              600.92                   
                1445                  10              509.91                   
                1455                  10              418.91                   
                1465                  10              394.26                   
                1475                  10              369.61                   
                1485                  10              423.28                   
                1495                  10              344.17                   
                1505                  10              265.05                   
                1515                  10              347.78                   
                1525                  10              244.15                   
                1535                  10              206.94                   
                1545                  10              149.09                   
                1555                  10              160.67                   
                1565                  10              184.81                   
                1575                  10              208.95                   
                1585                  10              235.59                   
                1595                  10              204.50                   
                1605                  10              257.67                   
                1615                  10              310.84                   
                1625                  10              250.75                   
                1635                  10              370.34                   
                1645                  10              514.78                   
                1655                  10              399.29                   
                1665                  10              484.13                   
                1675                  10              568.98                   
                1685                  10              575.16                   
                1695                  10              644.74                   
                1705                  10              464.10                   
                1715                  10              671.77                   
                1725                  10              456.44                   
                1735                  10              307.73                   
                  30                  20              289.92                   
                  40                  20              276.05                   
                  50                  20              230.84                   
                  60                  20              223.59                   
                  70                  20              298.12                   
                  80                  20              291.36                   
                  90                  20              301.17                   
                 100                  20              293.81                   
                 110                  20              217.38                   
                 120                  20              188.60                   
                 130                  20              242.12                   
                 140                  20              174.75                   
