              GEOPEN                   
                  10                   
                   1                   
                3733                   
                   1                   
                   0                   
                 580                  20               27.50                   
                 590                  20               31.74                   
                 600                  20               35.98                   
                 610                  20               30.46                   
                 620                  20               22.74                   
                 630                  20               27.85                   
                 640                  20               32.97                   
                 650                  20               33.89                   
                 660                  20               30.01                   
                 670                  20               34.19                   
                 680                  20               35.70                   
                 690                  20               29.06                   
                 700                  20               36.74                   
                 710                  20               44.43                   
                 720                  20               53.94                   
                 730                  20               80.47                   
                 740                  20              107.01                   
                 750                  20               97.59                   
                 760                  20               86.71                   
                 770                  20              110.39                   
                 780                  20              129.72                   
                 790                  20               98.21                   
                 800                  20              103.62                   
                 810                  20               86.42                   
                 820                  20               69.22                   
                 830                  20               51.49                   
                 840                  20               53.93                   
                 850                  20               56.38                   
                 860                  20               49.57                   
                 870                  20               64.22                   
                 880                  20               71.55                   
                 890                  20               48.79                   
                 900                  20               72.23                   
                 910                  20               77.85                   
                 920                  20               52.93                   
                 930                  20               47.33                   
                 940                  20               67.31                   
                 950                  20               95.35                   
                 960                  20               94.97                   
                 970                  20               78.65                   
                 980                  20               71.33                   
                 990                  20               86.29                   
                1000                  20              111.92                   
                1010                  20              131.55                   
                1020                  20              120.86                   
                1030                  20              123.62                   
                1040                  20              119.66                   
                1050                  20              160.89                   
                1060                  20              134.49                   
                1070                  20              108.08                   
                1080                  20              122.49                   
                1090                  20              136.89                   
                1100                  20              187.23                   
                1110                  20              148.73                   
                1120                  20              110.74                   
                1130                  20              105.07                   
                1140                  20               99.41                   
                1150                  20              148.20                   
                1160                  20              131.98                   
                1170                  20               94.91                   
                1180                  20               86.35                   
                1190                  20               80.39                   
                1200                  20               77.69                   
                1210                  20               66.00                   
                1220                  20               64.56                   
                1230                  20               47.75                   
                1240                  20               68.66                   
                1250                  20               95.45                   
                1260                  20               76.60                   
                1270                  20               57.76                   
                1280                  20               84.69                   
                1290                  20              111.62                   
                1300                  20              147.19                   
                1310                  20              100.13                   
                1320                  20               81.10                   
                1330                  20               84.99                   
                1340                  20              118.61                   
                1350                  20              154.24                   
                1360                  20              138.38                   
                1370                  20              100.58                   
                1380                  20              105.46                   
                1390                  20              137.59                   
                1400                  20              108.50                   
                1410                  20              157.67                   
                1420                  20              206.84                   
                1430                  20              177.01                   
                1440                  20              131.37                   
                1450                  20              156.94                   
                1460                  20              231.27                   
                1470                  20              215.06                   
                1480                  20              181.92                   
                1490                  20              207.28                   
                1500                  20              235.31                   
                1510                  20              201.10                   
                1520                  20              172.32                   
                1530                  20              219.24                   
                1540                  20              223.81                   
                1550                  20              194.89                   
                1560                  20              155.14                   
                1570                  20              186.29                   
                1580                  20              181.59                   
                1590                  20              143.98                   
                1600                  20              100.57                   
                1610                  20               98.78                   
                1620                  20              108.85                   
                1630                  20               84.53                   
                1640                  20               62.09                   
                  45                  30               57.85                   
                  55                  30               53.60                   
                  65                  30               39.79                   
                  75                  30               47.22                   
                  85                  30               54.65                   
                  95                  30               47.49                   
                 115                  30               40.32                   
                 125                  30               28.27                   
                 145                  30               25.59                   
                 155                  30               22.90                   
                 175                  30               32.03                   
                 185                  30               41.15                   
                 205                  30               46.44                   
                 215                  30               57.90                   
                 225                  30               56.47                   
                 235                  30               51.12                   
                 245                  30               53.61                   
                 255                  30               56.11                   
                 265                  30               60.33                   
                 275                  30               55.09                   
                 285                  30               54.21                   
                 295                  30               57.25                   
                 305                  30               49.76                   
                 315                  30               51.77                   
                 325                  30               46.46                   
                 335                  30               35.99                   
                 345                  30               40.25                   
                 355                  30               52.18                   
                 365                  30               40.81                   
                 375                  30               32.34                   
                 385                  30               23.87                   
                 395                  30               29.12                   
                 405                  30               34.37                   
                 415                  30               46.61                   
                 425                  30               37.99                   
                 435                  30               29.38                   
                 445                  30               27.31                   
                 455                  30               25.23                   
                 465                  30               36.01                   
                 475                  30               46.79                   
                 485                  30               38.71                   
                 495                  30               41.19                   
                 505                  30               43.67                   
                 515                  30               61.04                   
                 525                  30               45.98                   
                 535                  30               53.55                   
                 545                  30               61.12                   
                 555                  30               65.53                   
                 565                  30               69.93                   
                 575                  30               65.02                   
                 585                  30               60.12                   
                 595                  30               43.30                   
                 605                  30               48.45                   
                 615                  30               41.69                   
                 625                  30               34.92                   
                 635                  30               36.11                   
                 645                  30               46.20                   
                 655                  30               31.97                   
                 665                  30               36.34                   
                 675                  30               45.34                   
                 685                  30               38.23                   
                 695                  30               44.18                   
                 705                  30               36.96                   
                 715                  30               54.21                   
                 725                  30               56.76                   
                 735                  30               82.99                   
                 745                  30               66.94                   
                 755                  30               54.81                   
                 765                  30               51.25                   
                 775                  30               47.60                   
                 785                  30               59.84                   
                 795                  30               81.97                   
                 805                  30               76.02                   
                 815                  30               57.71                   
                 825                  30               39.40                   
                 835                  30               37.62                   
                 845                  30               45.34                   
                 855                  30               61.65                   
                 865                  30               77.96                   
                 875                  30               52.17                   
                 885                  30               51.19                   
                 895                  30               67.45                   
                 905                  30               46.18                   
                 915                  30               36.34                   
                 925                  30               44.96                   
                 935                  30               53.58                   
                 945                  30               55.46                   
                 955                  30               82.01                   
                 965                  30               93.84                   
                 975                  30               86.47                   
                 985                  30               75.28                   
                 995                  30               69.93                   
                1005                  30               75.61                   
                1015                  30               86.94                   
                1025                  30              105.41                   
                1035                  30              114.70                   
                1045                  30               93.91                   
                1055                  30              124.91                   
                1065                  30               91.45                   
                1075                  30               80.07                   
                1085                  30              103.34                   
                1095                  30              126.60                   
                1105                  30              184.51                   
                1115                  30              129.27                   
                1125                  30               88.35                   
                1135                  30               67.73                   
                1145                  30               70.41                   
                1155                  30               73.10                   
                1165                  30              106.53                   
                1175                  30               89.80                   
                1185                  30               70.76                   
                1195                  30               66.34                   
                1205                  30               66.19                   
                1215                  30               68.26                   
                1225                  30               66.43                   
                1235                  30               72.93                   
                1245                  30               77.55                   
                1255                  30               62.78                   
                1265                  30               51.27                   
                1275                  30               54.62                   
                1285                  30               78.80                   
                1295                  30               94.13                   
                1305                  30              100.12                   
                1315                  30               73.72                   
                1325                  30               73.10                   
                1335                  30              103.34                   
                1345                  30              124.04                   
                1355                  30              122.08                   
                1365                  30              108.34                   
                1375                  30               86.46                   
                1385                  30               83.64                   
                1395                  30              115.89                   
                1405                  30              148.13                   
                1415                  30              183.83                   
                1425                  30              177.81                   
                1435                  30              155.87                   
                1445                  30              142.82                   
                1455                  30              148.42                   
                1465                  30              186.51                   
                1475                  30              213.44                   
                1485                  30              217.39                   
                1495                  30              195.91                   
                1505                  30              179.06                   
                1515                  30              171.66                   
                1525                  30              175.93                   
                1535                  30              181.65                   
                1545                  30              190.43                   
                1555                  30              170.62                   
                1565                  30              167.79                   
                1575                  30              146.58                   
                1585                  30              112.27                   
                1595                  30               82.67                   
                1605                  30               90.19                   
                1615                  30               96.53                   
                1625                  30               67.07                   
                  60                  40               51.81                   
                  70                  40               77.32                   
                  80                  40               57.02                   
                 100                  40               43.18                   
                 110                  40               29.34                   
                 120                  40               32.18                   
                 140                  40               27.73                   
                 150                  40               22.01                   
                 160                  40               16.30                   
                 180                  40               29.19                   
                 190                  40               42.09                   
                 200                  40               40.77                   
                 220                  40               39.45                   
                 230                  40               34.83                   
                 240                  40               31.37                   
                 250                  40               31.13                   
                 260                  40               27.34                   
                 270                  40               35.69                   
                 280                  40               33.76                   
                 290                  40               33.86                   
                 300                  40               34.93                   
                 310                  40               34.60                   
                 320                  40               32.20                   
                 330                  40               26.93                   
                 340                  40               26.38                   
                 350                  40               28.83                   
                 360                  40               23.01                   
                 370                  40               22.61                   
                 380                  40               23.91                   
                 390                  40               25.22                   
                 400                  40               34.71                   
                 410                  40               32.10                   
                 420                  40               29.48                   
                 430                  40               33.08                   
                 440                  40               36.81                   
                 450                  40               27.43                   
                 460                  40               37.81                   
                 470                  40               31.97                   
                 480                  40               26.14                   
                 490                  40               27.32                   
                 500                  40               19.27                   
                 510                  40               28.89                   
                 520                  40               23.48                   
                 530                  40               38.95                   
                 540                  40               54.42                   
                 550                  40               78.22                   
                 560                  40               63.25                   
                 570                  40               79.89                   
                 580                  40               96.52                   
                 590                  40               92.10                   
                 600                  40               87.69                   
                 610                  40               69.48                   
                 620                  40               51.28                   
                 630                  40               48.46                   
                 640                  40               44.58                   
                 650                  40               32.33                   
                 660                  40               29.74                   
                 670                  40               27.15                   
                 680                  40               36.42                   
                 690                  40               53.10                   
                 700                  40               58.96                   
                 710                  40               58.61                   
                 720                  40               52.92                   
                 730                  40               63.50                   
                 740                  40               44.26                   
                 750                  40               33.65                   
                 760                  40               39.61                   
                 770                  40               36.79                   
                 780                  40               34.46                   
                 790                  40               41.72                   
                 800                  40               54.73                   
                 810                  40               72.99                   
                 820                  40               54.82                   
                 830                  40               36.65                   
                 840                  40               38.12                   
                 850                  40               47.80                   
                 860                  40               34.96                   
                 870                  40               34.62                   
                 880                  40               46.26                   
                 890                  40               41.85                   
                 900                  40               37.44                   
                 910                  40               37.96                   
                 920                  40               42.62                   
                 930                  40               40.11                   
                 940                  40               52.55                   
                 950                  40               71.18                   
                 960                  40               79.70                   
                 970                  40               81.75                   
                 980                  40               83.06                   
