              GEOPEN                   
                  10                   
                   1                   
                4975                   
                   1                   
                   0                   
                  15                  10              702.69                   
                  25                  10              588.79                   
                  35                  10              439.78                   
                  45                  10              343.68                   
                  55                  10              254.10                   
                  65                  10              253.44                   
                  75                  10              252.78                   
                  85                  10              340.92                   
                  95                  10              429.05                   
                 105                  10              420.81                   
                 115                  10              380.88                   
                 125                  10              428.32                   
                 135                  10              391.53                   
                 145                  10              386.49                   
                 155                  10              544.23                   
                 165                  10              463.91                   
                 175                  10              386.49                   
                 185                  10              433.92                   
                 195                  10              386.49                   
                 205                  10              226.29                   
                 215                  10              139.62                   
                 225                  10               96.80                   
                 235                  10               86.73                   
                 245                  10               76.66                   
                 255                  10              122.68                   
                 265                  10              168.69                   
                 275                  10              249.34                   
                 285                  10              386.44                   
                 295                  10              523.54                   
                 305                  10              380.60                   
                 315                  10              562.95                   
                 325                  10              525.63                   
                 335                  10              474.86                   
                 345                  10              618.03                   
                 355                  10              761.20                   
                 365                  10              766.78                   
                 375                  10              671.51                   
                 385                  10              778.25                   
                 395                  10              656.98                   
                 405                  10              535.71                   
                 415                  10              671.99                   
                 425                  10              508.30                   
                 435                  10              497.00                   
                 445                  10              441.33                   
                 455                  10              341.45                   
                 465                  10              295.78                   
                 475                  10              250.11                   
                 485                  10              241.59                   
                 495                  10              233.08                   
                 505                  10              197.17                   
                 515                  10              161.27                   
                 525                  10              145.04                   
                 535                  10              158.80                   
                 545                  10              194.86                   
                 555                  10              229.27                   
                 565                  10              263.68                   
                 575                  10              265.27                   
                 585                  10              270.47                   
                 595                  10              278.79                   
                 605                  10              415.54                   
                 615                  10              502.86                   
                 625                  10              565.66                   
                 635                  10              548.09                   
                 645                  10              615.39                   
                 655                  10              611.51                   
                 665                  10              641.48                   
                 675                  10              616.24                   
                 685                  10              560.28                   
                 695                  10              375.72                   
                 705                  10              272.94                   
                 715                  10              242.94                   
                 725                  10              212.93                   
                 735                  10              212.56                   
                 745                  10              282.09                   
                 755                  10              374.06                   
                 765                  10              319.16                   
                 775                  10              264.26                   
                 785                  10              329.82                   
                 795                  10              361.96                   
                 805                  10              245.01                   
                 815                  10              245.34                   
                 825                  10              201.33                   
                 835                  10              297.33                   
                 845                  10              442.44                   
                 855                  10              431.48                   
                 865                  10              502.75                   
                 875                  10              439.31                   
                 885                  10              434.77                   
                 895                  10              446.10                   
                 905                  10              578.20                   
                 915                  10              680.93                   
                 925                  10              530.18                   
                 935                  10              379.43                   
                 945                  10              563.98                   
                 955                  10              496.95                   
                 965                  10              568.83                   
                 975                  10              526.74                   
                 985                  10              535.74                   
