              GEOPEN                   
                  10                   
                   1                   
                4093                   
                   1                   
                   0                   
                 585                  30              283.50                   
                 595                  30              324.90                   
                 605                  30              334.15                   
                 615                  30              242.33                   
                 625                  30              304.97                   
                 635                  30              324.74                   
                 645                  30              325.99                   
                 655                  30              285.02                   
                 665                  30              296.97                   
                 675                  30              305.29                   
                 685                  30              350.60                   
                 695                  30              334.51                   
                 705                  30              324.08                   
                 715                  30              352.80                   
                 725                  30              380.83                   
                 735                  30              356.85                   
                 745                  30              277.02                   
                 755                  30              317.74                   
                 765                  30              455.15                   
                 775                  30              592.56                   
                 785                  30              643.14                   
                 795                  30              579.74                   
                 805                  30              536.86                   
                 815                  30              545.31                   
                 825                  30              606.25                   
                 835                  30              717.09                   
                 845                  30              739.88                   
                 855                  30              636.75                   
                 865                  30              509.51                   
                 875                  30              542.03                   
                 885                  30              580.33                   
                 895                  30              729.98                   
                 905                  30              808.45                   
                 915                  30              703.89                   
                 925                  30              589.24                   
                 935                  30              573.72                   
                 945                  30              567.75                   
                 955                  30              486.70                   
                 965                  30              500.94                   
                 975                  30              533.86                   
                 985                  30              579.61                   
                 995                  30              522.26                   
                1005                  30              455.12                   
                1015                  30              393.23                   
                1025                  30              465.68                   
                1035                  30              468.18                   
                1045                  30              339.66                   
                1055                  30              307.05                   
                1065                  30              274.45                   
                1075                  30              372.91                   
                1085                  30              471.37                   
                1095                  30              368.65                   
                1105                  30              311.01                   
                1115                  30              253.37                   
                1125                  30              330.09                   
                1135                  30              348.50                   
                1145                  30              505.28                   
                1155                  30              498.97                   
                1165                  30              515.50                   
                1175                  30              423.59                   
                1185                  30              417.29                   
                1195                  30              400.13                   
                1205                  30              468.62                   
                1215                  30              411.66                   
                1225                  30              360.11                   
                1235                  30              327.89                   
                1245                  30              386.58                   
                1255                  30              318.56                   
                1265                  30              247.38                   
                1275                  30              176.20                   
                1285                  30              161.83                   
                1295                  30              196.94                   
                1305                  30              232.06                   
                1315                  30              170.05                   
                1325                  30              174.34                   
                1335                  30              140.83                   
                1355                  30              130.05                   
                1365                  30              144.50                   
                1385                  30              156.45                   
                1395                  30              167.17                   
                1415                  30              168.94                   
                1425                  30              155.14                   
                1445                  30              179.55                   
                1455                  30              220.53                   
                1465                  30              194.82                   
                1475                  30              147.79                   
                1485                  30              135.70                   
                1495                  30              160.91                   
                1505                  30              214.81                   
                1515                  30              218.39                   
                1525                  30              154.87                   
                1535                  30              114.77                   
                1545                  30              313.47                   
                  60                  40              397.38                   
                  70                  40              481.29                   
                  80                  40              399.21                   
                  90                  40              363.68                   
                 100                  40              381.71                   
                 110                  40              427.32                   
                 120                  40              445.47                   
                 130                  40              506.44                   
                 140                  40              483.11                   
                 150                  40              416.61                   
                 160                  40              450.63                   
                 170                  40              495.77                   
                 180                  40              558.44                   
                 190                  40              632.47                   
                 200                  40              675.99                   
                 210                  40              604.66                   
                 220                  40              521.21                   
                 230                  40              494.04                   
                 240                  40              412.59                   
                 250                  40              492.69                   
                 260                  40              546.04                   
                 270                  40              634.35                   
                 280                  40              747.39                   
                 290                  40              646.13                   
                 300                  40              472.79                   
                 310                  40              358.03                   
                 320                  40              243.28                   
                 330                  40              271.57                   
                 340                  40              345.70                   
                 350                  40              320.13                   
                 360                  40              345.10                   
                 370                  40              285.43                   
                 380                  40              213.87                   
                 390                  40              255.05                   
                 400                  40              235.52                   
                 410                  40              244.55                   
                 420                  40              248.90                   
                 430                  40              215.08                   
                 440                  40              241.31                   
                 450                  40              233.42                   
                 460                  40              236.49                   
                 470                  40              268.28                   
                 480                  40              277.53                   
                 490                  40              256.86                   
                 500                  40              249.32                   
                 510                  40              267.04                   
                 520                  40              299.01                   
                 530                  40              334.80                   
                 540                  40              308.73                   
                 550                  40              294.15                   
                 560                  40              295.52                   
                 570                  40              264.35                   
                 580                  40              279.11                   
                 590                  40              278.11                   
                 600                  40              299.17                   
                 610                  40              358.36                   
                 620                  40              331.83                   
                 630                  40              311.16                   
                 640                  40              314.17                   
                 650                  40              295.62                   
                 660                  40              316.14                   
                 670                  40              307.59                   
                 680                  40              289.76                   
                 690                  40              302.72                   
                 700                  40              398.65                   
                 710                  40              395.24                   
                 720                  40              422.86                   
                 730                  40              421.37                   
                 740                  40              353.08                   
                 750                  40              427.64                   
                 760                  40              437.86                   
                 770                  40              577.41                   
                 780                  40              733.01                   
                 790                  40              652.11                   
                 800                  40              710.84                   
                 810                  40              666.72                   
                 820                  40              614.30                   
                 830                  40              682.99                   
                 840                  40              649.29                   
                 850                  40              601.90                   
                 860                  40              595.94                   
                 870                  40              559.81                   
                 880                  40              615.01                   
                 890                  40              732.40                   
                 900                  40              827.67                   
                 910                  40              816.16                   
                 920                  40              850.11                   
                 930                  40              623.90                   
                 940                  40              560.32                   
                 950                  40              555.88                   
                 960                  40              470.80                   
                 970                  40              509.66                   
                 980                  40              484.69                   
                 990                  40              479.80                   
                1000                  40              527.59                   
                1010                  40              471.07                   
                1020                  40              497.77                   
                1030                  40              441.84                   
                1040                  40              379.18                   
                1050                  40              366.99                   
                1060                  40              291.92                   
                1070                  40              365.02                   
                1080                  40              419.16                   
