              GEOPEN                   
                  10                   
                   1                   
                4437                   
                   1                   
                   0                   
                  15                  10              629.02                   
                  25                  10              633.50                   
                  35                  10              610.46                   
                  45                  10              677.65                   
                  55                  10              684.75                   
                  65                  10              861.05                   
                  75                  10              778.11                   
                  85                  10              924.64                   
                  95                  10              876.98                   
                 105                  10              860.29                   
                 115                  10              592.44                   
                 125                  10              755.15                   
                 135                  10              568.03                   
                 145                  10              506.38                   
                 155                  10              594.48                   
                 165                  10              512.04                   
                 175                  10              637.83                   
                 185                  10              929.78                   
                 195                  10              836.20                   
                 205                  10              917.61                   
                 215                  10              993.44                   
                 225                  10              707.50                   
                 235                  10              588.48                   
                 245                  10              457.76                   
                 255                  10              415.56                   
                 265                  10              395.88                   
                 275                  10              421.66                   
                 285                  10              416.33                   
                 295                  10              416.73                   
                 305                  10              414.11                   
                 315                  10              481.25                   
                 325                  10              393.39                   
                 335                  10              507.95                   
                 345                  10              458.63                   
                 355                  10              406.47                   
                 365                  10              290.58                   
                 375                  10              339.48                   
                 385                  10              273.14                   
                 395                  10              359.73                   
                 405                  10              305.39                   
                 415                  10              343.36                   
                 425                  10              238.31                   
                 435                  10              218.94                   
                 445                  10              199.56                   
                 455                  10              240.95                   
                 465                  10              282.34                   
                 475                  10              352.48                   
                 485                  10              498.85                   
                 495                  10              645.23                   
                 505                  10              504.05                   
                 515                  10              741.81                   
                 525                  10              571.03                   
                 535                  10              646.99                   
                 545                  10              452.15                   
                 555                  10              498.53                   
                 565                  10              544.92                   
                 575                  10              420.82                   
                 585                  10              541.59                   
                 595                  10              616.76                   
                 605                  10              611.38                   
                 615                  10              608.73                   
                 625                  10              675.39                   
                 635                  10              746.43                   
                 645                  10              761.20                   
                 655                  10              957.63                   
                 665                  10              802.50                   
                 675                  10              671.21                   
                 685                  10              807.91                   
                 695                  10              603.55                   
                 705                  10              559.67                   
                 715                  10              394.91                   
                 725                  10              570.45                   
                 735                  10              745.99                   
                 745                  10              900.33                   
                 755                  10              740.84                   
                 765                  10              639.95                   
                 775                  10              508.92                   
                 785                  10              638.95                   
                 795                  10              768.98                   
                 805                  10              648.71                   
                 855                  10              968.65                   
                 865                  10             1288.59                   
                 875                  10              929.26                   
                 885                  10             1050.66                   
                 895                  10             1031.85                   
                 905                  10             1364.45                   
                 915                  10             1106.84                   
                 925                  10             1573.37                   
                 935                  10             1108.75                   
                 945                  10             1591.37                   
                 955                  10             1855.35                   
                 965                  10             1905.79                   
                 975                  10             1565.06                   
                 985                  10             1224.34                   
                 995                  10              984.06                   
                1005                  10              777.99                   
                1015                  10              642.96                   
                1025                  10              746.51                   
